,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
195,mitsubishi,3000gt,1997,regular unleaded,161.0,6.0,manual,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,22,17,436,3295
196,mitsubishi,3000gt,1997,regular unleaded,320.0,6.0,manual,all wheel drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22,16,436,6008
197,mitsubishi,3000gt,1998,regular unleaded,320.0,6.0,manual,all wheel drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22,16,436,6710
198,mitsubishi,3000gt,1998,regular unleaded,161.0,6.0,manual,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,22,17,436,3701
199,mitsubishi,3000gt,1998,regular unleaded,218.0,6.0,manual,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,23,17,436,4671
200,mitsubishi,3000gt,1999,regular unleaded,218.0,6.0,manual,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,23,17,436,5306
201,mitsubishi,3000gt,1999,regular unleaded,320.0,6.0,manual,all wheel drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22,16,436,7600
202,mitsubishi,3000gt,1999,regular unleaded,161.0,6.0,manual,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,22,17,436,4090
207,chrysler,300,2015,regular unleaded,300.0,6.0,automatic,rear wheel drive,4.0,Performance,Large,Sedan,31,19,1013,35070
208,chrysler,300,2015,regular unleaded,292.0,6.0,automatic,rear wheel drive,4.0,Performance,Large,Sedan,31,19,1013,42395
212,chrysler,300,2016,regular unleaded,300.0,6.0,automatic,rear wheel drive,4.0,Performance,Large,Sedan,31,19,1013,35595
217,chrysler,300,2016,regular unleaded,300.0,6.0,automatic,rear wheel drive,4.0,Performance,Large,Sedan,31,19,1013,36090
218,chrysler,300,2016,regular unleaded,292.0,6.0,automatic,rear wheel drive,4.0,Performance,Large,Sedan,31,19,1013,42690
226,chrysler,300,2017,regular unleaded,292.0,6.0,automatic,rear wheel drive,4.0,Performance,Large,Sedan,30,19,1013,38635
227,chrysler,300,2017,regular unleaded,300.0,6.0,automatic,rear wheel drive,4.0,Performance,Large,Sedan,30,19,1013,36170
230,chrysler,300,2017,regular unleaded,292.0,6.0,automatic,rear wheel drive,4.0,Performance,Large,Sedan,30,19,1013,42770
232,chrysler,300,2017,regular unleaded,300.0,6.0,automatic,rear wheel drive,4.0,Performance,Large,Sedan,30,19,1013,35675
233,chrysler,300m,2002,premium unleaded (required),250.0,6.0,automatic,front wheel drive,4.0,Performance,Large,Sedan,24,16,1013,32065
234,chrysler,300m,2002,premium unleaded (required),250.0,6.0,automatic,front wheel drive,4.0,Performance,Large,Sedan,24,16,1013,28540
235,chrysler,300m,2003,premium unleaded (required),255.0,6.0,automatic,front wheel drive,4.0,Performance,Large,Sedan,25,16,1013,32315
236,chrysler,300m,2003,regular unleaded,250.0,6.0,automatic,front wheel drive,4.0,Performance,Large,Sedan,25,16,1013,28885
237,chrysler,300m,2004,regular unleaded,250.0,6.0,automatic,front wheel drive,4.0,Performance,Large,Sedan,25,16,1013,29185
238,chrysler,300m,2004,premium unleaded (required),255.0,6.0,automatic,front wheel drive,4.0,Performance,Large,Sedan,25,16,1013,32615
239,nissan,300zx,1994,regular unleaded,222.0,6.0,manual,rear wheel drive,2.0,Performance,Compact,Convertible,22,16,2009,2847
240,nissan,300zx,1994,regular unleaded,222.0,6.0,manual,rear wheel drive,2.0,Performance,Compact,Coupe,22,16,2009,2488
241,nissan,300zx,1994,regular unleaded,300.0,6.0,manual,rear wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,22,16,2009,2683
242,nissan,300zx,1994,regular unleaded,222.0,6.0,manual,rear wheel drive,2.0,Performance,Compact,Coupe,22,16,2009,2553
243,nissan,300zx,1995,regular unleaded,300.0,6.0,manual,rear wheel drive,2.0,Performance,Compact,Coupe,22,16,2009,3049
244,nissan,300zx,1995,regular unleaded,222.0,6.0,manual,rear wheel drive,2.0,Performance,Compact,Coupe,22,17,2009,2774
245,nissan,300zx,1995,regular unleaded,222.0,6.0,manual,rear wheel drive,2.0,Performance,Compact,Coupe,22,17,2009,2702
246,nissan,300zx,1995,regular unleaded,222.0,6.0,manual,rear wheel drive,2.0,Performance,Compact,Convertible,22,17,2009,3101
247,nissan,300zx,1996,regular unleaded,300.0,6.0,manual,rear wheel drive,2.0,Performance,Compact,Coupe,22,16,2009,3510
248,nissan,300zx,1996,regular unleaded,222.0,6.0,manual,rear wheel drive,2.0,Performance,Compact,Coupe,22,17,2009,3107
249,nissan,300zx,1996,regular unleaded,222.0,6.0,manual,rear wheel drive,2.0,Performance,Compact,Convertible,22,17,2009,3624
250,nissan,300zx,1996,regular unleaded,222.0,6.0,manual,rear wheel drive,2.0,Performance,Compact,Coupe,22,17,2009,3185
251,mazda,323,1992,regular unleaded,82.0,4.0,manual,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,25,586,2000
252,mazda,323,1992,regular unleaded,82.0,4.0,manual,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,25,586,2000
253,mazda,323,1993,regular unleaded,82.0,4.0,manual,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,25,586,2000
254,mazda,323,1993,regular unleaded,82.0,4.0,manual,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,32,24,586,2000
255,mazda,323,1994,regular unleaded,82.0,4.0,manual,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,25,586,2000
256,mercedes-benz,350-class,1990,diesel,134.0,6.0,automatic,rear wheel drive,4.0,"Diesel,Luxury",Large,Sedan,23,19,617,2144
257,mercedes-benz,350-class,1990,diesel,134.0,6.0,automatic,rear wheel drive,4.0,"Diesel,Luxury",Large,Sedan,23,19,617,2098
258,mercedes-benz,350-class,1991,diesel,134.0,6.0,automatic,rear wheel drive,4.0,"Diesel,Luxury",Large,Sedan,23,19,617,2178
259,mercedes-benz,350-class,1991,diesel,134.0,6.0,automatic,rear wheel drive,4.0,"Diesel,Luxury",Large,Sedan,23,19,617,2311
260,nissan,350z,2007,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,36550
261,nissan,350z,2007,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,41250
262,nissan,350z,2007,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Coupe,24,17,2009,30600
263,nissan,350z,2007,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Coupe,24,17,2009,37100
264,nissan,350z,2007,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,27900
265,nissan,350z,2007,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,32700
266,nissan,350z,2007,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,40250
267,nissan,350z,2007,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,35550
268,nissan,350z,2007,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,36100
269,nissan,350z,2007,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Coupe,24,17,2009,33200
270,nissan,350z,2007,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,37900
271,nissan,350z,2007,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,29600
272,nissan,350z,2007,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,25,18,2009,38070
273,nissan,350z,2007,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,38900
274,nissan,350z,2008,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Coupe,24,17,2009,33840
275,nissan,350z,2008,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,38630
276,nissan,350z,2008,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,39630
277,nissan,350z,2008,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Coupe,24,17,2009,37740
278,nissan,350z,2008,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,41980
279,nissan,350z,2008,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,36280
280,nissan,350z,2008,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,36740
281,nissan,350z,2008,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,40980
282,nissan,350z,2008,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,25,18,2009,38680
283,nissan,350z,2008,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,28510
284,nissan,350z,2008,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,30210
285,nissan,350z,2008,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Coupe,24,17,2009,31210
286,nissan,350z,2008,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,33340
287,nissan,350z,2008,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,37280
288,nissan,350z,2009,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,41570
289,nissan,350z,2009,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,36870
290,nissan,350z,2009,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,42570
291,nissan,350z,2009,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,37870
292,nissan,350z,2009,regular unleaded,306.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,39220
293,nissan,350z,2009,regular unleaded,306.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,40220
294,ferrari,360,2002,premium unleaded (required),400.0,8.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,160829
295,ferrari,360,2002,premium unleaded (required),400.0,8.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,140615
296,ferrari,360,2002,premium unleaded (required),400.0,8.0,automated_manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,150694
297,ferrari,360,2002,premium unleaded (required),400.0,8.0,automated_manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,170829
298,ferrari,360,2003,premium unleaded (required),400.0,8.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,165986
299,ferrari,360,2003,premium unleaded (required),400.0,8.0,automated_manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,154090
300,ferrari,360,2003,premium unleaded (required),400.0,8.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,143860
301,ferrari,360,2003,premium unleaded (required),400.0,8.0,automated_manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,176287
302,ferrari,360,2004,premium unleaded (required),400.0,8.0,automated_manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,157767
303,ferrari,360,2004,premium unleaded (required),425.0,8.0,automated_manual,rear wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,15,10,2774,187124
304,ferrari,360,2004,premium unleaded (required),400.0,8.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,147332
305,ferrari,360,2004,premium unleaded (required),400.0,8.0,manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,169900
306,ferrari,360,2004,premium unleaded (required),400.0,8.0,automated_manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,180408
307,nissan,370z,2015,premium unleaded (required),350.0,6.0,automatic,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,46790
308,nissan,370z,2015,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,48100
309,nissan,370z,2015,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,29990
310,nissan,370z,2015,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,41820
311,nissan,370z,2015,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,31290
312,nissan,370z,2015,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,34870
313,nissan,370z,2015,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,33570
314,nissan,370z,2015,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,46570
315,nissan,370z,2015,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37970
316,nissan,370z,2015,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37070
317,nissan,370z,2015,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,49400
318,nissan,370z,2015,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,45270
319,nissan,370z,2015,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,39270
320,nissan,370z,2015,premium unleaded (required),350.0,6.0,manual,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,45490
321,nissan,370z,2015,premium unleaded (required),350.0,6.0,manual,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990
322,nissan,370z,2015,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,38370
323,nissan,370z,2015,premium unleaded (required),350.0,6.0,automatic,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290
324,nissan,370z,2016,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,41820
325,nissan,370z,2016,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,48100
326,nissan,370z,2016,premium unleaded (required),350.0,6.0,automatic,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290
327,nissan,370z,2016,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,39270
328,nissan,370z,2016,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,34870
329,nissan,370z,2016,premium unleaded (required),350.0,6.0,manual,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990
330,nissan,370z,2016,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,38370
331,nissan,370z,2016,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,45270
332,nissan,370z,2016,premium unleaded (required),350.0,6.0,manual,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,45490
333,nissan,370z,2016,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,29990
334,nissan,370z,2016,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,46570
335,nissan,370z,2016,premium unleaded (required),350.0,6.0,automatic,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,46790
336,nissan,370z,2016,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,49400
337,nissan,370z,2016,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37070
338,nissan,370z,2016,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,31290
339,nissan,370z,2016,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37970
340,nissan,370z,2016,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,33570
341,nissan,370z,2017,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37970
342,nissan,370z,2017,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,38370
343,nissan,370z,2017,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,34870
344,nissan,370z,2017,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,29990
345,nissan,370z,2017,premium unleaded (required),350.0,6.0,manual,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,45490
346,nissan,370z,2017,premium unleaded (required),350.0,6.0,manual,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990
347,nissan,370z,2017,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,45270
348,nissan,370z,2017,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,33570
349,nissan,370z,2017,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,48100
350,nissan,370z,2017,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,39270
351,nissan,370z,2017,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,46570
352,nissan,370z,2017,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,49400
353,nissan,370z,2017,premium unleaded (required),332.0,6.0,manual,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37070
354,nissan,370z,2017,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,41820
355,nissan,370z,2017,premium unleaded (required),350.0,6.0,automatic,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,46790
356,nissan,370z,2017,premium unleaded (required),350.0,6.0,automatic,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290
357,nissan,370z,2017,premium unleaded (required),332.0,6.0,automatic,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,31290
358,mazda,3,2015,regular unleaded,184.0,4.0,manual,front wheel drive,4.0,Performance,Compact,Sedan,37,25,586,25045
359,mazda,3,2015,regular unleaded,184.0,4.0,automatic,front wheel drive,4.0,Performance,Compact,Sedan,39,28,586,26095
363,mazda,3,2015,regular unleaded,184.0,4.0,manual,front wheel drive,4.0,Performance,Compact,Sedan,37,25,586,23845
364,mazda,3,2015,regular unleaded,184.0,4.0,automatic,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,37,27,586,25395
365,mazda,3,2015,regular unleaded,184.0,4.0,automatic,front wheel drive,4.0,Performance,Compact,Sedan,39,28,586,24895
366,mazda,3,2015,regular unleaded,184.0,4.0,manual,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,35,26,586,25545
367,mazda,3,2015,regular unleaded,155.0,4.0,automatic,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,30,586,24295
369,mazda,3,2015,regular unleaded,155.0,4.0,manual,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,29,586,20095
